Easting,Northing,Elevation,Ag,Al,As,Au,B,Ba,Be,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Fe,Ga,Ge,Hf,Hg,In,K,La,Li,Mg,Mn,Mo,Na,Nb,Ni,P,Pb,Pd,Pt,Rb,Re,S,Sb,Sc,Se,Sn,Sr,Ta,Te,Th,Ti,Tl,U,V,W,Y,Zn,Zr
527.4520771,6955.933508,0.5,415,0.95,16.1,,,618.3,,0.19,10.06,6.44,,9.7,23.5,,50.98,2.06,2.4,,,144,,0.31,21.5,,2.74,308,12.54,0.01,,74,0.401,20.3,,,,,0.1,6.41,3.7,3.5,,138.2,,0.12,3.7,0.007,0.43,4,108,0.1,,529.7,
522.784228,6956.360299,0.5,433,2.61,29.9,,,242.6,,0.31,1.74,66.65,,56,36.3,,377.6,5.37,3.6,,,126,,0.23,24.2,,0.66,1141,26.3,0.02,,530.8,0.127,23.73,,,,,0.12,3.16,5.4,5.5,,99.6,,0.14,6.1,0.004,0.87,19.6,86,0.2,,4094,
521.5689956,6955.713705,0.5,272,3.4,85.5,,,234.8,,1.23,1,9.83,,30.9,46.8,,66.96,3.72,8,,,39,,0.24,17.3,,0.91,531,15.65,0.106,,209.7,0.073,23.29,,,,,0.04,2.61,4.6,2.5,,192,,0.14,5.2,0.065,0.53,8.7,112,0.5,,783,
521.4883276,6953.972865,0.5,102,2.33,42.6,,,278,,0.76,0.37,0.8,,21.9,33.1,,71.53,3.43,5.5,,,41,,0.25,23.2,,0.52,341,2.52,0.045,,77.7,0.116,29.87,,,,,0.06,0.63,4.8,1.4,,56.1,,0.07,4.9,0.006,0.27,8.1,36,0.5,,266.9,
520.4183588,6953.146049,0.5,82,0.66,6.2,,,64.5,,3.12,0.29,0.05,,2.5,7.6,,30.82,0.63,2,,,19,,0.17,29,,0.19,91,0.93,0.057,,4.3,0.045,7.03,,,,,0.02,0.08,1.3,0.3,,27.2,,0.06,11.4,0.05,0.1,3.4,11,7.9,,17.9,
520.1910727,6953.586968,0.5,120,1.85,31.8,,,158.7,,0.78,0.25,0.72,,23.1,27,,43.5,2.54,4.3,,,29,,0.12,23.8,,0.51,378,3.26,0.038,,50.7,0.061,16.27,,,,,0.02,0.84,2.2,0.6,,36.6,,0.04,5.1,0.026,0.22,2.2,42,0.7,,182.3,
513.5977805,6951.952176,0.5,791,2.97,38.4,,,197.9,,0.39,0.03,0.25,,7.5,31.1,,72.36,7.97,3.5,,,50,,0.1,11.8,,0.4,160,6.54,0.015,,20.5,0.118,25.86,,,,,0.57,1.46,2.8,7.2,,26.1,,0.12,6.6,0.004,0.1,4.1,35,0.1,,120.8,
513.9210661,6952.714479,0.5,677,2.42,198.1,,,275.8,,2.15,0.62,0.72,,57,36.3,,44.48,4.97,6.2,,,84,,0.35,44.6,,0.64,453,4.84,0.028,,50.5,0.146,31.41,,,,,0.1,1.14,3.2,7,,66.7,,0.08,7.4,0.09,0.48,7.2,48,1.9,,148.6,
511.6139304,6953.629166,0.5,304,2.5,71.1,,,175.6,,2.5,0.15,0.29,,9.2,25.9,,56.36,3.77,4.5,,,48,,0.22,24.2,,0.51,208,4.69,0.026,,21,0.073,25.7,,,,,0.22,0.96,2.9,2.7,,28.3,,0.07,10.6,0.064,0.2,6.4,33,1.6,,137.3,
509.1118664,6952.086033,0.5,283,2.03,41.3,,,308,,0.3,0.05,0.2,,9.3,34.3,,46.47,6.31,3.5,,,57,,0.11,10.3,,0.36,174,4.34,0.015,,29.7,0.075,19.92,,,,,0.33,0.75,3.9,3.4,,21.6,,0.05,6.1,0.003,0.11,2.3,37,0.2,,143.1,
510.6612339,6947.2186,0.5,186,3.03,105.4,,,147.4,,0.41,0.05,0.3,,15.6,24.1,,74.2,5.05,3.5,,,40,,0.12,13.8,,0.38,214,3.27,0.013,,56.5,0.07,33.41,,,,,0.26,2.19,4.2,2.3,,16.9,,0.07,5.6,0.002,0.15,3,31,0.2,,260.2,
510.5695075,6946.734776,0.5,143,1.64,36.2,,,104.1,,0.36,0.04,0.25,,13.3,28.5,,63.24,7.44,3.8,,,31,,0.09,13.3,,0.36,186,4.04,0.009,,43,0.085,26.9,,,,,0.24,1.36,4.6,2.9,,14.5,,0.08,6.8,0.001,0.12,1.7,40,0.1,,208.8,
509.7320033,6946.377914,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.9508297,6946.924968,0.5,563,1.58,31.5,,,288.7,,0.7,0.3,0.67,,15,29.7,,29.08,3.45,4.3,,,101,,0.12,13.3,,0.43,502,3.75,0.019,,56.8,0.078,14.81,,,,,0.03,0.96,3.9,2.5,,30.8,,0.05,3.5,0.011,0.19,2,39,0.3,,300.5,
507.6484076,6935.6157,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509.5253568,6941.050721,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512.6219585,6943.068711,0.5,542,2.98,98.6,,,182.7,,1,0.19,10.71,,111.2,34,,160.68,5.49,4.6,,,65,,0.12,46.7,,0.64,968,19.8,0.021,,244.9,0.125,29.55,,,,,0.09,4.54,3.6,5.5,,52.3,,0.1,7.3,0.016,0.45,14.5,58,0.4,,1412.1,
513.0664141,6942.658211,0.5,603,3.49,204.2,,,252.4,,1.09,0.16,3.06,,41.9,34.3,,152.18,5.6,4.6,,,69,,0.16,33.6,,0.71,432,22.4,0.023,,105.2,0.117,33.74,,,,,0.19,6.72,2.9,8,,32.7,,0.14,7,0.028,0.44,16.8,62,0.3,,558.1,
512.2183615,6939.662456,0.5,142,1.98,32.9,,,181.1,,0.4,1.46,0.94,,28.4,30.5,,52.06,3.93,4.7,,,67,,0.11,16.2,,1.45,681,2.05,0.013,,66.1,0.096,22.89,,,,,0.07,1.11,2.9,0.9,,41.5,,0.03,5.5,0.006,0.13,2.1,30,1.2,,251.2,
514.0333031,6939.50141,0.5,487,3.22,35.1,,,300.8,,0.33,1.76,10.04,,91.6,31.6,,272.09,6.17,3.6,,,86,,0.12,22.4,,1.52,2025,10.78,0.012,,141.8,0.183,24.86,,,,,0.46,3.29,3.1,3.7,,33.3,,0.07,5.6,0.009,0.62,17.6,52,0.8,,772.9,
515.1370699,6939.647759,0.5,305,4.73,26.4,,,140.9,,0.33,0.21,2.39,,27.6,26.3,,121.65,4.7,3.6,,,70,,0.07,11.3,,0.67,442,8.26,0.006,,115.6,0.116,26.39,,,,,0.77,2.01,2.5,2.4,,19.5,,0.08,5.9,0.004,0.24,6.6,29,0.1,,422.3,
518.0342617,6944.157763,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520.0850519,6942.142961,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521.8073121,6940.480417,0.5,28,0.64,13.8,,,68.4,,3.45,18.23,0.2,,3.2,5.6,,6.24,0.73,1.8,,,17,,0.07,9,,5.37,187,0.89,0.027,,6.7,0.05,5.67,,,,,0.02,0.1,0.9,0.3,,270.3,,0.08,2.3,0.029,0.06,1.1,6,6.7,,22.4,
523.8069741,6938.780629,0.5,152,2.28,53,,,222.6,,0.6,1.89,0.99,,18.3,40.4,,33.45,3.25,7.2,,,159,,0.24,19.2,,1.94,1613,1.82,0.016,,37.8,0.174,18.88,,,,,0.21,1.2,5.3,2.2,,52,,0.03,2.4,0.037,0.38,3.7,46,0.4,,133.6,
522.907421,6941.880515,0.5,66,2.23,64.5,,,1198.1,,0.55,4.09,0.74,,26.8,36.3,,44.67,3.63,4.9,,,149,,0.1,16.2,,3.08,491,1.11,0.015,,83.9,0.092,21.79,,,,,0.03,0.66,2.9,0.9,,45.5,,0.06,4.8,0.006,0.12,2.3,31,0.1,,402.4,
524.5072812,6941.979982,0.5,42,1.86,24.8,,,253.4,,2.1,0.35,0.37,,19.8,30.7,,25.12,2.71,5.2,,,147,,0.29,30.3,,0.8,413,0.87,0.057,,42.9,0.058,20.64,,,,,0.08,0.51,3.1,0.5,,45.5,,0.04,9.9,0.108,0.23,3.7,37,2.6,,155.9,
525.8071151,6940.980434,0.5,152,0.43,11.3,,,230.5,,0.56,12.62,7.37,,9.2,8.8,,23.79,1.53,1.1,,,125,,0.08,9.2,,7.12,332,3.16,0.009,,57.4,0.093,16.19,,,,,0.05,1.68,1.5,1.7,,46.4,,0.09,1.2,0.004,0.24,1.2,16,0.6,,567.3,
526.5071031,6941.480644,0.5,310,0.54,10.5,,,612.3,,0.19,2.14,24.84,,6,9.4,,55.66,1.49,1.2,,,200,,0.07,7.6,,0.76,131,23.04,0.007,,515.3,0.083,9.28,,,,,0.06,3.95,1.8,3.2,,43.4,,0.12,1.1,0.003,2.04,4.3,27,0.2,,2433,
526.8391398,6943.84087,0.5,73,2.06,21.1,,,193.7,,1.23,0.21,0.33,,35.2,26.5,,44.46,3.08,4.6,,,47,,0.2,23.1,,0.58,380,2.61,0.027,,45,0.055,25.11,,,,,0.07,0.92,2.8,0.9,,43.2,,0.05,8,0.055,0.18,4.2,31,1.4,,262.4,
524.8949083,6947.69736,0.5,124,2.28,27.9,,,260.9,,2.11,0.3,0.16,,11.1,31.9,,51.86,3.4,5.9,,,25,,0.35,24.5,,0.71,202,3.63,0.052,,21.2,0.065,36.28,,,,,0.05,1.05,3.5,0.9,,65.2,,0.09,10.5,0.094,0.29,5.3,41,1.4,,156.2,
524.8257815,6950.961325,0.5,85,1.28,29.3,,,136.1,,0.86,0.2,0.2,,11.1,17.6,,33.43,2.22,3.2,,,15,,0.21,31.7,,0.38,180,2.28,0.045,,21.1,0.045,26.72,,,,,0.06,0.86,2.1,0.4,,33.9,,0.04,12.1,0.058,0.14,3.7,23,2,,134.2,
526.5738437,6951.114205,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528.2011915,6948.540603,0.5,66,2.36,18.9,,,142.4,,0.33,0.31,0.99,,24.7,44.4,,47.92,4.68,6,,,34,,0.08,7.6,,0.97,776,3.29,0.01,,72.8,0.079,25.66,,,,,0.02,0.62,5.3,0.8,,33.9,,0.04,4.4,0.002,0.1,1.9,39,0.1,,243.6,
528.3654455,6945.397829,0.5,47,2.16,15,,,395.8,,0.32,0.74,0.38,,22.2,37.4,,37.57,4.41,5.6,,,29,,0.1,8.8,,1.15,611,0.96,0.012,,62.9,0.065,18.61,,,,,0.02,0.38,4.7,0.5,,27.4,,0.03,4.5,0.004,0.07,1.3,34,2,,172.6,
529.8170488,6943.25245,0.5,426,1.03,19.6,,,157.5,,0.23,0.05,0.4,,10.8,21.6,,41.38,16.27,3.6,,,85,,0.08,2.7,,0.27,307,3.23,0.01,,28.6,0.202,23.93,,,,,0.91,1.51,6.4,3.1,,13.3,,0.04,13.5,0.002,0.13,1.5,22,0.1,,117.5,
532.4660406,6946.847201,0.5,13,0.09,3,,,42.2,,0.03,18.71,0.26,,1.2,3.7,,2.16,0.36,0.2,,,20,,0.03,3.8,,10.55,122,0.49,0.013,,3.8,0.024,3.9,,,,,0.02,0.25,1,0.1,,45,,0.07,0.5,0.001,0.04,0.2,5,0.1,,15.7,
533.2788875,6947.318785,0.5,40,0.43,6.6,,,77.9,,0.05,13.83,0.24,,6.9,7.5,,9,1.65,1.3,,,16,,0.06,8.7,,6.35,275,1.06,0.008,,10.3,0.101,6.44,,,,,0.03,0.33,2.2,0.3,,115.1,,0.04,1.3,0.003,0.06,0.4,12,0.1,,36.4,
535.86691,6946.492377,0.5,39,0.15,8.1,,,56.6,,0.04,19.04,0.39,,1.7,4.6,,5.71,0.5,0.5,,,29,,0.05,4.9,,9.59,118,1.41,0.011,,6,0.02,5.38,,,,,0.02,0.75,1.2,0.3,,82.5,,0.08,0.8,0.002,0.05,0.4,13,0.1,,38,
536.3140055,6946.674415,0.5,17,0.6,29.3,,,30.8,,0.06,13.9,0.19,,7.6,9,,9.99,1.69,1.7,,,24,,0.05,9.2,,7.36,319,0.66,0.009,,11.9,0.082,8.19,,,,,0.03,0.95,2.5,0.4,,67.8,,0.06,1,0.003,0.06,0.3,13,0.1,,49,
535.3129671,6948.484169,0.5,190,1.29,89.8,,,286.4,,0.26,1.18,0.7,,18,18,,37.54,3.3,3.2,,,139,,0.24,14.1,,0.83,499,2.69,0.01,,47.1,0.174,28.09,,,,,0.09,1.57,3.8,1.3,,51.7,,0.02,4.3,0.005,0.18,1.6,29,0.2,,119.8,
537.2389682,6948.706986,0.5,73,0.39,24,,,124.8,,0.09,10.99,0.39,,11.8,9.1,,24.12,1.73,1.3,,,40,,0.09,7,,6.25,547,2.32,0.011,,17.9,0.07,9.26,,,,,0.03,0.74,2.9,0.4,,59.7,,0.06,2,0.004,0.12,0.6,19,0.1,,44.4,
539.1318006,6949.763972,0.5,64,0.64,158,,,188.5,,0.23,2.84,0.34,,17.6,9.7,,25.06,2.54,1.6,,,20,,0.2,19.8,,1.67,821,1.59,0.006,,25.6,0.117,20.9,,,,,0.04,2.78,1.9,0.4,,40.4,,0.04,9.8,0.003,0.11,1.3,14,0.1,,56.7,
540.8311005,6950.434139,0.5,25,0.64,55.9,,,83.2,,0.24,3.49,0.15,,12,9.1,,19.26,2.35,1.7,,,40,,0.12,18.3,,1.56,356,0.92,0.003,,20,0.07,19.81,,,,,0.02,3.04,1.6,0.3,,59,,0.03,9.5,0.003,0.05,0.8,9,0.1,,52.4,
541.5819477,6952.129345,0.5,185,0.99,13.9,,,221.1,,0.11,11.39,30.39,,48.4,10.2,,71.54,5.18,1,,,66,,0.08,10.5,,4.9,775,12.77,0.008,,365.4,0.108,8.71,,,,,0.04,2.76,2.1,2.4,,137.4,,0.06,2.3,0.006,0.92,6,38,0.1,,2669.8,
542.4744713,6950.18634,0.5,96,0.38,33.5,,,224.7,,0.07,14.19,0.67,,6.7,8,,13.88,1.53,1.1,,,101,,0.11,7.2,,5.99,235,2.59,0.009,,16.2,0.106,11.91,,,,,0.11,4.5,1.9,0.6,,126.1,,0.08,2.1,0.003,0.11,1,19,0.1,,82.4,
544.2622106,6949.734037,0.5,78,0.2,15.4,,,68.6,,0.05,17.93,1.67,,4.2,5.2,,10.61,1.03,0.6,,,42,,0.06,6.3,,7.6,167,4.04,0.009,,21.4,0.057,13.61,,,,,0.03,1.62,1.4,0.7,,97.9,,0.08,1.1,0.003,0.15,1,18,0.1,,159.3,
546.4309635,6947.175398,0.5,89,0.24,14.8,,,59.6,,0.03,18.99,0.66,,3.2,5.8,,8.16,0.87,0.7,,,45,,0.08,5.7,,7.26,154,2.27,0.007,,11.9,0.052,10.21,,,,,0.04,0.78,1.4,0.6,,152.9,,0.02,1,0.003,0.1,0.6,11,0.1,,136.1,
550.2908646,6944.955398,0.5,15,0.11,2,,,14,,0.02,19.39,0.11,,1.6,3.4,,2.45,0.37,0.4,,,21,,0.04,4,,9.91,139,0.49,0.012,,4.6,0.028,3.91,,,,,0.02,0.31,0.9,0.2,,84.6,,0.02,0.5,0.001,0.04,0.6,4,0.1,,22.2,
547.953949,6942.288824,0.5,38,0.3,14.1,,,24.9,,0.04,15.03,0.11,,4.2,6.5,,6.03,1.04,0.9,,,25,,0.07,7.1,,7.22,203,1.16,0.01,,9.2,0.048,10.39,,,,,0.02,0.71,1.7,0.4,,73.5,,0.02,0.8,0.003,0.09,0.4,5,0.1,,28.8,
547.5818839,6942.92304,0.5,80,0.42,12.7,,,88.1,,0.04,15.67,0.36,,7,8.3,,11.19,1.6,1.4,,,32,,0.07,6,,5.72,268,2.04,0.005,,11.9,0.075,6.65,,,,,0.12,0.68,2.2,0.5,,172.2,,0.04,1.2,0.003,0.08,0.7,11,0.1,,60.4,
543.8981063,6941.808062,0.5,17,0.23,5.3,,,16.5,,0.02,17.16,0.09,,3.7,5.4,,3.86,0.83,0.7,,,16,,0.05,4.6,,9.24,192,0.42,0.01,,5,0.03,3.64,,,,,0.03,0.36,1.6,0.3,,56.9,,0.02,0.5,0.002,0.03,0.2,5,0.1,,18.1,
543.9898575,6941.316788,0.5,78,0.79,23.4,,,63.6,,0.07,10.23,0.2,,12,13.5,,15.53,2.2,2.3,,,42,,0.12,7.6,,5.22,346,2.24,0.008,,20.1,0.08,8.54,,,,,0.07,0.87,2.7,0.6,,81.8,,0.02,1.5,0.003,0.12,0.7,15,0.1,,59.1,
535.9452646,6942.769588,0.5,80,0.53,4.6,,,59.3,,0.04,13.32,0.3,,4.6,8.1,,8.11,1.09,1.3,,,36,,0.1,7,,7.17,196,1.19,0.01,,13,0.047,5.92,,,,,0.03,0.47,1.8,0.6,,57.3,,0.02,0.8,0.003,0.11,0.5,11,0.1,,57.3,
535.681525,6942.382339,0.5,25,0.62,6.1,,,29.8,,0.04,11.5,0.11,,5.9,8.9,,7.22,1.35,1.6,,,32,,0.07,8.7,,6.66,282,0.4,0.009,,10,0.067,7.28,,,,,0.02,1.33,2.6,0.3,,26.5,,0.02,0.9,0.003,0.1,0.2,5,0.1,,37.4,
534.408859,6943.734864,0.5,413,0.74,7.5,,,435.3,,0.08,14.28,2.23,,6.7,11.5,,30.17,1.62,1.8,,,95,,0.29,11.2,,3.67,141,8.05,0.005,,39.2,0.119,8.46,,,,,0.08,2.16,3.3,1.7,,237.2,,0.06,2.3,0.004,0.21,1.6,46,0.1,,220.5,
533.4067183,6940.180392,0.5,111,0.17,4.4,,,818.3,,0.03,17.59,1.26,,3.4,4.7,,10.08,0.6,0.5,,,62,,0.05,4.5,,9.5,170,3.34,0.011,,22.2,0.047,6.03,,,,,0.03,1.55,1.3,1,,52.1,,0.03,0.7,0.001,0.1,0.9,12,0.1,,97.8,
533.4067955,6940.580383,0.5,108,2.08,14.5,,,1653.7,,0.21,0.87,2.07,,26.6,36.1,,34.76,3.96,5.5,,,48,,0.13,5.9,,0.97,647,5.19,0.011,,99.9,0.065,16.57,,,,,0.03,0.38,5.7,0.8,,28.1,,0.05,3.1,0.001,0.15,1.3,40,0.1,,298.1,
532.1068039,6938.579853,0.5,105,0.19,11.9,,,346.3,,0.04,16.84,1.34,,4,5.2,,9.4,0.82,0.4,,,81,,0.06,5.9,,8.99,198,3.29,0.009,,28.2,0.079,10.51,,,,,0.05,1.08,1.2,0.9,,63,,0.02,0.8,0.002,0.22,0.8,6,0.1,,254.1,
518.5860374,6933.096435,0.5,49,0.78,31.4,,,148.6,,0.78,16.62,0.46,,4.2,14.7,,6.67,0.9,1.9,,,23,,0.07,5,,9.39,270,0.36,0.024,,11.5,0.042,9.68,,,,,0.02,0.64,1.5,0.4,,77.5,,0.02,0.7,0.026,0.12,0.3,10,0.3,,81.1,
518.4231287,6933.423079,0.5,96,0.75,17.3,,,721.8,,0.18,13.29,1.41,,4.1,15.9,,7.35,0.68,1.8,,,62,,0.05,7.8,,7.68,222,0.69,0.016,,22.5,0.056,19.96,,,,,0.02,1.03,1.3,0.4,,36.1,,0.02,1,0.016,0.22,0.7,14,0.2,,283.8,
513.2579605,6932.981782,0.5,65,0.35,40.7,,,808.9,,0.05,22.5,2,,5.4,5.2,,9.93,1.37,0.8,,,52,,0.06,2.1,,1.84,831,1.65,0.007,,30.9,0.033,13.3,,,,,0.14,3.16,0.7,1.4,,116.3,,0.02,0.4,0.002,0.09,0.5,2,0.1,,286.2,
511.5067553,6934.22974,0.5,197,1.33,80.1,,,144.7,,0.41,0.63,0.86,,13.6,20.4,,31.52,2.25,3.4,,,62,,0.17,16.3,,0.48,196,1.33,0.014,,71.4,0.064,26.2,,,,,0.1,1.81,2.6,1.7,,34,,0.02,4.1,0.003,0.18,3.2,25,0.3,,281.2,
517.9700811,6930.500504,0.5,137,0.84,19.9,,,957.9,,0.19,2.48,2.09,,10.3,15.3,,19.82,2.19,2.3,,,60,,0.08,10.6,,1.56,212,2.79,0.007,,54.3,0.073,14.49,,,,,0.04,1.61,2.5,1.1,,28.7,,0.03,3.1,0.006,0.22,0.9,34,0.4,,411.1,
523.1248886,6930.317315,0.5,46,0.17,9.9,,,109.9,,0.03,18.14,0.82,,2.4,7.7,,3.44,0.55,0.5,,,38,,0.03,4,,10.32,189,0.46,0.011,,12.3,0.021,11.55,,,,,0.02,0.64,0.9,0.3,,44.5,,0.02,0.5,0.006,0.12,0.4,4,0.1,,146.1,
523.6108986,6929.702388,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524.3825975,6927.676899,0.5,50,0.24,11.9,,,308.4,,0.05,16.91,0.96,,4.2,11.9,,6.2,0.72,0.7,,,64,,0.05,5.7,,9.26,214,0.73,0.009,,15.6,0.046,14.21,,,,,0.03,0.76,1.6,0.5,,53.5,,0.02,0.9,0.007,0.14,0.5,8,0.1,,142.4,
525.1041034,6926.958076,0.5,28,0.12,14.3,,,48.4,,0.02,18.63,0.15,,2,3.9,,2.74,0.44,0.3,,,19,,0.03,3.8,,10.27,160,0.44,0.01,,5.2,0.017,8.49,,,,,0.02,0.84,0.8,0.3,,41.5,,0.02,0.4,0.002,0.1,0.3,5,0.1,,37,
528.3730088,6927.910162,0.5,92,0.87,21.6,,,80.1,,0.09,9.07,0.2,,15.1,20.7,,26.8,2.75,2.4,,,52,,0.15,9.9,,5.66,472,1.56,0.01,,30.3,0.093,26.65,,,,,0.03,2.33,4.3,0.5,,41.4,,0.02,2,0.008,0.2,0.9,15,0.1,,73.7,
528.1014541,6928.262156,0.5,41,0.59,29,,,80.6,,0.09,9.5,0.11,,9.5,13.7,,14.62,1.8,1.4,,,33,,0.13,7,,5.56,538,0.67,0.01,,15.5,0.059,11.42,,,,,0.04,1.57,2.5,0.5,,36,,0.03,1.4,0.009,0.1,0.6,8,0.1,,49.7,
529.6560873,6935.076408,0.5,104,1.17,82,,,108,,0.1,4.82,0.33,,21.3,26,,29.55,3.58,3.5,,,45,,0.19,14.5,,2.21,655,3.06,0.006,,37.4,0.117,11.37,,,,,0.05,1.59,4.8,0.5,,51.2,,0.02,2.5,0.008,0.15,0.7,23,0.1,,72.3,
530.2232375,6935.046982,0.5,105,1.71,26.6,,,152.7,,0.11,2.1,0.49,,20.5,33.5,,29.62,3.83,4.8,,,71,,0.31,18.5,,2.02,1333,1.86,0.009,,39.5,0.162,11.66,,,,,0.08,1.01,6.3,1.8,,25.5,,0.02,1.7,0.008,0.18,0.9,34,0.1,,94.4,
533.7262038,6932.791089,0.5,75,1.63,36.1,,,79.5,,0.11,1.12,0.25,,19.3,24.9,,21.74,4.37,4.6,,,39,,0.19,21,,0.96,877,1.27,0.016,,29.5,0.155,12.85,,,,,0.05,0.37,5.9,0.8,,32.4,,0.02,1.5,0.009,0.12,0.6,27,0.1,,111.2,
534.1513458,6932.54697,0.5,102,1.26,14.2,,,164.9,,0.14,4.24,0.35,,19.2,28.7,,30.21,3.29,3.8,,,51,,0.32,13.5,,2.47,464,2.79,0.007,,40.4,0.149,13.06,,,,,0.17,0.55,4.8,0.5,,58,,0.02,3.8,0.01,0.19,1.3,29,0.1,,71.7,
535.4214054,6933.754656,0.5,16,0.16,8.7,,,22.2,,0.02,16.84,0.06,,2.5,7.1,,2.13,0.51,0.4,,,13,,0.04,4.3,,9.48,162,0.28,0.011,,5.6,0.03,5.09,,,,,0.02,0.42,1.4,0.2,,35.5,,0.02,0.6,0.004,0.06,0.2,4,0.1,,9.1,
534.5113223,6935.953373,0.5,109,0.12,4.7,,,135.1,,0.03,17.75,1.75,,2.6,4.7,,5.25,0.5,0.3,,,51,,0.05,5.5,,9.74,141,1.38,0.01,,17.7,0.036,9.71,,,,,0.02,2.2,1.1,0.5,,46.5,,0.02,0.6,0.002,0.09,0.5,16,0.1,,101.2,
535.14409,6936.324347,0.5,408,1.18,11.6,,,2653,,0.19,1.76,7.21,,16.3,21.4,,45.63,2.79,2.6,,,115,,0.17,11.3,,1.15,351,13.88,0.011,,122,0.099,14.75,,,,,0.07,1.48,4.1,2.6,,53.1,,0.06,2.7,0.002,0.54,4,51,0.1,,731.2,
537.7812806,6934.094852,0.5,16,0.1,4.6,,,32.2,,0.02,19.19,0.14,,1.6,4.5,,1.6,0.41,0.2,,,19,,0.03,4,,10.59,141,0.47,0.008,,5.4,0.015,5.93,,,,,0.02,0.54,0.9,0.1,,39.5,,0.02,0.6,0.001,0.07,0.4,2,0.1,,13.1,
538.6899209,6934.7248,0.5,346,0.32,8.3,,,1803,,0.07,13.12,3.24,,4.9,11.2,,17.36,1.04,0.8,,,72,,0.13,9.1,,6.74,170,4.53,0.007,,35.9,0.144,7.76,,,,,0.08,4.17,2.1,2.3,,78,,0.03,1.7,0.003,0.2,1.6,45,0.1,,204.1,
540.7210651,6933.474432,0.5,20,0.08,4.6,,,29.2,,0.02,18.83,0.13,,1.7,4.8,,1.86,0.38,0.3,,,27,,0.03,3.4,,10.6,122,0.58,0.008,,5.7,0.014,6.67,,,,,0.02,2.29,0.9,0.2,,38.7,,0.02,0.6,0.001,0.07,0.3,3,0.1,,13,
540.3641585,6932.432758,0.5,17,0.1,5.2,,,54.7,,0.03,19.19,0.15,,1.5,3.3,,3.1,0.44,0.2,,,16,,0.04,4,,11,134,0.52,0.012,,6,0.012,8.18,,,,,0.02,0.97,1.1,0.3,,51.5,,0.07,0.8,0.001,0.07,0.4,5,0.1,,15.4,
544.1131689,6932.685407,0.5,9,0.17,6,,,24.4,,0.03,18.73,0.07,,1.9,6.3,,2.4,0.54,0.5,,,10,,0.04,5,,9.23,231,0.25,0.011,,4.6,0.036,4.64,,,,,0.02,1.17,1.3,0.3,,69.3,,0.08,0.7,0.003,0.05,0.3,6,0.1,,10.4,
544.2893423,6931.440939,0.5,17,0.17,6.6,,,20.1,,0.04,18.87,0.16,,2.2,9.3,,3.47,0.54,0.4,,,12,,0.04,5.9,,10.78,173,0.31,0.013,,7.7,0.04,8.19,,,,,0.02,0.83,1.3,0.2,,49.3,,0.11,1,0.008,0.1,0.4,8,0.1,,19.9,
547.8253673,6932.245363,0.5,9,0.07,1.6,,,16.4,,0.02,19.31,0.37,,0.7,2.3,,1.3,0.24,0.2,,,12,,0.02,2,,11.37,130,0.26,0.013,,5,0.009,3.61,,,,,0.02,1.09,0.5,0.2,,45.1,,0.09,0.3,0.001,0.03,0.4,3,0.1,,31.3,
547.2902241,6933.268378,0.5,51,0.59,16,,,121.6,,0.06,14.45,0.37,,7.7,12,,11.73,1.75,1.8,,,24,,0.12,8,,4.21,292,2.14,0.006,,16.3,0.084,7.09,,,,,0.07,0.84,2.8,0.4,,207.2,,0.1,2.2,0.004,0.08,1,21,0.1,,51.7,
550.5650755,6936.082187,0.5,44,0.31,13,,,77.2,,0.04,15.42,0.44,,5.4,7.9,,8.93,1.16,0.9,,,31,,0.08,6.3,,7.77,229,2.03,0.009,,17.3,0.056,7.35,,,,,0.03,0.98,2,0.3,,77.6,,0.06,1.4,0.002,0.08,0.9,15,0.1,,58.1,
550.4883513,6933.074744,0.5,96,1.27,11,,,358.9,,0.17,9.81,0.89,,9.6,20.9,,19.55,2.19,2.8,,,41,,0.14,7.9,,4.84,378,1.89,0.015,,36,0.07,10.9,,,,,0.02,0.92,3.3,0.6,,74.5,,0.06,2.9,0.003,0.12,0.7,30,0.1,,115.1,
549.0782249,6929.903647,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549.9059328,6929.75662,0.5,25,2.31,21.7,,,93.4,,0.27,2.3,0.2,,19.4,36.3,,33.07,4.23,5.5,,,27,,0.12,2.8,,1.96,545,0.75,0.019,,56.3,0.057,21.24,,,,,0.02,0.2,4.6,0.2,,33.3,,0.04,3.4,0.001,0.07,0.8,36,0.1,,155.1,
