DHID,FROM,TO,x,y,z,startx,starty,startz,endx,endy,endz,CU,ELEM_A,ELEM_B,ELEM_C,ELEM_D,DENSITY,GEOCODE
DDH-0025,140,145,1022.298067,12216.13342,1146.201791,1022.29842,12215.43472,1148.60217,1022.298212,12216.83062,1143.800976,,,,,,,C
DDH-0025,145,150,1022.298857,12217.52632,1141.399726,1022.298212,12216.83062,1143.800976,1022.3,12218.22052,1138.998041,,,,,,,D
DDH-0025,150,155,1022.301641,12218.91321,1136.595924,1022.3,12218.22052,1138.998041,1022.303781,12219.60441,1134.193374,,,,,,,D
DDH-0025,155,160,1022.30642,12220.2941,1131.790393,1022.303781,12219.60441,1134.193374,1022.309558,12220.98229,1129.386982,,,,,,,D
DDH-0025,160,165,1022.313194,12221.66898,1126.983142,1022.309558,12220.98229,1129.386982,1022.317329,12222.35416,1124.578874,,,,,,,D
DDH-0025,165,170,1022.321963,12223.03784,1122.174178,1022.317329,12222.35416,1124.578874,1022.327095,12223.72002,1119.769057,,,,,,,D
DDH-0025,170,175,1022.332726,12224.40069,1117.363511,1022.327095,12223.72002,1119.769057,1022.338855,12225.07986,1114.957541,,,,,,,D
DDH-0025,175,180,1022.345483,12225.75753,1112.551148,1022.338855,12225.07986,1114.957541,1022.35261,12226.43369,1110.144334,,,,,,,D
DDH-0025,180,185,1022.360235,12227.10834,1107.737098,1022.35261,12226.43369,1110.144334,1022.368359,12227.78149,1105.329443,,,,,,,D
DDH-0025,185,190,1022.376982,12228.45314,1102.92137,1022.368359,12227.78149,1105.329443,1022.386103,12229.12327,1100.512878,,,,,,,D
DDH-0025,190,195,1022.395723,12229.79191,1098.10397,1022.386103,12229.12327,1100.512878,1022.405842,12230.45903,1095.694646,,,,,,,D
DDH-0025,195,200,1022.416459,12231.12465,1093.284908,1022.405842,12230.45903,1095.694646,1022.427575,12231.78876,1090.874756,,,,,,,D
DDH-0025,200,205,1022.439189,12232.45137,1088.464192,1022.427575,12231.78876,1090.874756,1022.451302,12233.11246,1086.053216,,,,,,,D
DDH-0025,205,210,1022.463914,12233.77205,1083.64183,1022.451302,12233.11246,1086.053216,1022.477024,12234.43013,1081.230034,,,,,,,D
DDH-0025,210,215,1022.490633,12235.08671,1078.817831,1022.477024,12234.43013,1081.230034,1022.50474,12235.74177,1076.40522,,,,,,,D
DDH-0025,215,220,1022.519346,12236.39532,1073.992202,1022.50474,12235.74177,1076.40522,1022.534451,12237.04737,1071.57878,,,,,,,D
DDH-0025,220,225,1022.550054,12237.69791,1069.164953,1022.534451,12237.04737,1071.57878,1022.566155,12238.34693,1066.750723,,,,,,,D
DDH-0025,225,230,1022.582755,12238.99445,1064.336091,1022.566155,12238.34693,1066.750723,1022.599854,12239.64045,1061.921058,,,,,,,D
DDH-0025,230,235,1022.617451,12240.28495,1059.505625,1022.599854,12239.64045,1061.921058,1022.635547,12240.92793,1057.089793,,,,,,,D
DDH-0025,235,240,1022.654141,12241.5694,1054.673563,1022.635547,12240.92793,1057.089793,1022.673234,12242.20936,1052.256936,,,,,,,D
DDH-0025,240,245,1022.692825,12242.84781,1049.839913,1022.673234,12242.20936,1052.256936,1022.712915,12243.48475,1047.422495,,,,,,,D
DDH-0025,245,250,1022.733503,12244.12017,1045.004684,1022.712915,12243.48475,1047.422495,1022.75459,12244.75409,1042.58648,,,,,,,D
DDH-0025,250,255,1022.776175,12245.38648,1040.167884,1022.75459,12244.75409,1042.58648,1022.798259,12246.01737,1037.748898,2.926805882,1.904349282,56.45004622,433.5753769,3.292356383,4.043941489,OR2
DDH-0025,255,260,1022.820834,12246.64679,1035.329535,1022.798259,12246.01737,1037.748898,1022.843668,12247.27645,1032.910235,3.9077525,1.181,33.21674,212.2379,3.7514,4.416,OR2
DDH-0025,260,265,1022.866648,12247.90715,1030.491209,1022.843668,12247.27645,1032.910235,1022.889774,12248.53891,1028.07246,4.185952,1.226761905,72.91336842,573.838,4.00672,4.3888,OR2
DDH-0025,265,270,1022.913047,12249.17171,1025.653986,1022.889774,12248.53891,1028.07246,1022.936465,12249.80557,1023.235789,3.4862,1.475,67.0226,165.584,5.01,4.4572,OR2
DDH-0025,270,275,1022.96003,12250.44048,1020.817869,1022.936465,12249.80557,1023.235789,1022.98374,12251.07644,1018.400226,2.70084,1.1123,65.40018,912.804,5.20536,4.2897,OR2
DDH-0025,275,280,1023.007524,12251.71292,1015.982723,1022.98374,12251.07644,1018.400226,1023.031308,12252.3494,1013.565219,2.6158524,0.304672,49.1874,1023.87944,3.376888,4.211616,OR2
DDH-0025,280,285,1023.055092,12252.98588,1011.147715,1023.031308,12252.3494,1013.565219,1023.078875,12253.62237,1008.730212,0.7374556,0.181,1.566519573,125.614,0.221302,3.317638,A
DDH-0025,285,290,1023.102659,12254.25885,1006.312708,1023.078875,12253.62237,1008.730212,1023.126443,12254.89533,1003.895204,0.01133467562,,0,26.52014,0.074606,2.827657718,A
DDH-0025,290,295,1023.150226,12255.53181,1001.4777,1023.126443,12254.89533,1003.895204,1023.17401,12256.1683,999.0601967,2.202466667,,0,146.2948,0.36704,3.967033333,OR4
DDH-0025,295,300,1023.197794,12256.80478,996.642693,1023.17401,12256.1683,999.0601967,1023.221578,12257.44126,994.2251893,1.4378316,,0,92.255,0.272752,3.522848,OR4
DDH-0025,300,305,1023.245361,12258.07774,991.8076855,1023.221578,12257.44126,994.2251893,1023.269145,12258.71423,989.3901818,0.3124888889,,0,63.6225,0.1223333333,3.414222222,OR4
DDH-0025,305,310,1023.292929,12259.35071,986.9726781,1023.269145,12258.71423,989.3901818,1023.316712,12259.98719,984.5551744,0.6969694,,0,36.71018,0.392234,3.857212,N
DDH-0025,310,315,1023.340496,12260.62367,982.1376707,1023.316712,12259.98719,984.5551744,1023.36428,12261.26016,979.7201669,0.909444,,0,19.2608,0.0826,3.03629,N
DDH-0025,315,320,1023.388064,12261.89664,977.3026632,1023.36428,12261.26016,979.7201669,1023.411847,12262.53312,974.8851595,2.24312,,0,50.052,0.0211,3.8606,N
DDH-0025,320,325,1023.435631,12263.1696,972.4676558,1023.411847,12262.53312,974.8851595,1023.459415,12263.80609,970.0501521,0.858653,,0,28.8871,0.03267,3.30033,N
DDH-0025,325,329.19,1023.479345,12264.33946,968.0242839,1023.459415,12263.80609,970.0501521,1023.499276,12264.87283,965.9984158,1.006501432,,0,19.24742243,0.0268424821,3.536126492,N
DDH-0026,0,5,782.5970138,12243.95095,1202.535573,782.606,12242.342,1204.449,782.5880277,12245.5599,1200.622146,,,,,,,D
DDH-0026,5,10,782.5790415,12247.16885,1198.708718,782.5880277,12245.5599,1200.622146,782.5700554,12248.77779,1196.795291,,,,,,,D
DDH-0026,10,15,782.5610692,12250.38674,1194.881864,782.5700554,12248.77779,1196.795291,782.5520831,12251.99569,1192.968437,,,,,,,D
DDH-0026,15,20,782.5430969,12253.60464,1191.055009,782.5520831,12251.99569,1192.968437,782.5341107,12255.21359,1189.141582,,,,,,,D
DDH-0026,20,25,782.5251246,12256.82254,1187.228155,782.5341107,12255.21359,1189.141582,782.5161384,12258.43149,1185.314728,,,,,,,D
DDH-0026,25,30,782.5071523,12260.04043,1183.4013,782.5161384,12258.43149,1185.314728,782.4981661,12261.64938,1181.487873,,,,,,,D
DDH-0026,30,35,782.48918,12263.25833,1179.574446,782.4981661,12261.64938,1181.487873,782.4801938,12264.86728,1177.661019,,,,,,,D
DDH-0026,35,40,782.4712076,12266.47623,1175.747591,782.4801938,12264.86728,1177.661019,782.4622215,12268.08518,1173.834164,,,,,,,A
DDH-0026,40,45,782.4532353,12269.69413,1171.920737,782.4622215,12268.08518,1173.834164,782.4442492,12271.30307,1170.00731,,,,,,,C
DDH-0026,45,50,782.435263,12272.91202,1168.093882,782.4442492,12271.30307,1170.00731,782.4262769,12274.52097,1166.180455,8.110976543,1.443234568,96.31998765,710.8228395,3.487123457,4.463518519,OR1
DDH-0026,50,55,782.4172907,12276.12992,1164.267028,782.4262769,12274.52097,1166.180455,782.4083045,12277.73887,1162.353601,4.1211,0.566,20.6448,161.816,1.245,4.5452,OR3
DDH-0026,55,60,782.3993184,12279.34782,1160.440173,782.4083045,12277.73887,1162.353601,782.3903322,12280.95677,1158.526746,4.5819,0.4662,15.7756,123.198,0.4824,4.5302,OR3
DDH-0026,60,65,782.3813461,12282.56571,1156.613319,782.3903322,12280.95677,1158.526746,782.3723599,12284.17466,1154.699892,3.11804,0.4464,10.9036,53.944,0.148,4.722,OR3
DDH-0026,65,70,782.3633738,12285.78361,1152.786464,782.3723599,12284.17466,1154.699892,782.3543876,12287.39256,1150.873037,4.55414,0.33,12.96525,57.764,0.1858,4.5764,OR3
DDH-0026,70,75,782.3454014,12289.00151,1148.95961,782.3543876,12287.39256,1150.873037,782.3364153,12290.61046,1147.046183,4.66448,0.4525,13.3052,38.546,0.213,4.6706,OR3
DDH-0026,75,80,782.3274291,12292.2194,1145.132755,782.3364153,12290.61046,1147.046183,782.318443,12293.82835,1143.219328,5.4613,0.7668,35.691,115.605,3.88775,4.493,OR3
DDH-0026,80,85,782.3094568,12295.4373,1141.305901,782.318443,12293.82835,1143.219328,782.3004707,12297.04625,1139.392474,1.41598,1.2342,58.4166,679.2925,7.9155,4.258,OR2
DDH-0026,85,90,782.2914845,12298.6552,1137.479046,782.3004707,12297.04625,1139.392474,782.2824983,12300.26415,1135.565619,1.574375,1.32575,61.22525,1005.918,8.18675,4.299,OR2
DDH-0026,90,95,782.2735122,12301.8731,1133.652192,782.2824983,12300.26415,1135.565619,782.264526,12303.48204,1131.738765,0.7367,1.3106,42.7102,519.8325,7.1,4.4094,OR2
DDH-0026,95,100,782.2555399,12305.09099,1129.825337,782.264526,12303.48204,1131.738765,782.2465537,12306.69994,1127.91191,0.51682,1.0882,36.6572,982.675,5.0662,4.43,OR2
DDH-0026,100,105,782.2375675,12308.30889,1125.998483,782.2465537,12306.69994,1127.91191,782.2285814,12309.91784,1124.085056,0.3612,0.9824090909,36.37936364,524.5509091,3.758363636,4.187954545,OR2
DDH-0026,105,110,782.2195952,12311.52679,1122.171629,782.2285814,12309.91784,1124.085056,782.2106091,12313.13574,1120.258201,1.621233333,0.10692,5.936506667,70.87906667,0.9902533333,4.26236,OR5
DDH-0026,110,115,782.2016229,12314.74468,1118.344774,782.2106091,12313.13574,1120.258201,782.1926368,12316.35363,1116.431347,0.41938,0.1532,3.3722,34.674,0.3012,4.1062,OR4
DDH-0026,115,120,782.1836506,12317.96258,1114.51792,782.1926368,12316.35363,1116.431347,782.1746644,12319.57153,1112.604492,1.68344,0.1212,6.0276,38.52,0.0492,3.87175,OR5
DDH-0026,120,125,782.1656783,12321.18048,1110.691065,782.1746644,12319.57153,1112.604492,782.1566921,12322.78943,1108.777638,1.184283,0.17722,5.55924,31.3938,0.01324,4.15558,OR5
DDH-0026,125,130,782.147706,12324.39838,1106.864211,782.1566921,12322.78943,1108.777638,782.1387198,12326.00732,1104.950783,0.80606,0.1888,4.124,19.265,0.0132,3.8942,N
DDH-0026,130,135,782.1297337,12327.61627,1103.037356,782.1387198,12326.00732,1104.950783,782.1207475,12329.22522,1101.123929,2.36522,0.1378,4.59,7.708,0.0092,3.2732,N
DDH-0026,135,140,782.1117613,12330.83417,1099.210502,782.1207475,12329.22522,1101.123929,782.1027752,12332.44312,1097.297074,0.664614,,0,27.61878,0.015786,3.225066,N
DDH-0026,140,145,782.093789,12334.05207,1095.383647,782.1027752,12332.44312,1097.297074,782.0848029,12335.66102,1093.47022,1.7230198,,0,21.4304,0.004,3.35736,N
DDH-0026,145,150,782.0758167,12337.26996,1091.556793,782.0848029,12335.66102,1093.47022,782.0668306,12338.87891,1089.643365,0.07066899038,,0,19.25698,0.008954,3.359624719,N
DDH-0026,150,155,782.0578444,12340.48786,1087.729938,782.0668306,12338.87891,1089.643365,782.0488582,12342.09681,1085.816511,0.605855,,0,19.26404,0.01458,3.542276,N
DDH-0026,155,160,782.0398721,12343.70576,1083.903084,782.0488582,12342.09681,1085.816511,782.0308859,12345.31471,1081.989656,0.3889082,,0,19.26176,0.01224362606,3.33226,N
DDH-0026,160,165,782.0218998,12346.92366,1080.076229,782.0308859,12345.31471,1081.989656,782.0129136,12348.5326,1078.162802,0.0167916,,0,19.2667907,0.032648,2.881664,N
DDH-0026,165,170,782.0039275,12350.14155,1076.249375,782.0129136,12348.5326,1078.162802,781.9949413,12351.7505,1074.335947,0.1021826,,0,19.26214286,0.013766,3.060896,N
DDH-0026,170,170.7,781.9936832,12351.97575,1074.068068,781.9949413,12351.7505,1074.335947,781.9924252,12352.20101,1073.800188,0.0818,,0,19.25,0.0065,2.924,N
DDH-0027,0,5,702.7545457,12192.74901,1154.236295,702.758,12191.414,1156.35,702.7516418,12194.08301,1152.121957,,,,,,,
DDH-0027,5,10,702.7492882,12195.41601,1150.006986,702.7516418,12194.08301,1152.121957,702.747485,12196.74801,1147.891382,,,,,,,
DDH-0027,10,15,702.7462322,12198.079,1145.775146,702.747485,12196.74801,1147.891382,702.7455296,12199.40899,1143.658279,,,,,,,
DDH-0027,15,20,702.7453775,12200.73798,1141.540782,702.7455296,12199.40899,1143.658279,702.7457757,12202.06596,1139.422654,,,,,,,C
DDH-0027,20,25,702.7467242,12203.39293,1137.303897,702.7457757,12202.06596,1139.422654,702.7482231,12204.71891,1135.18451,,,,,,,C
DDH-0027,25,30,702.7502724,12206.04387,1133.064496,702.7482231,12204.71891,1135.18451,702.752872,12207.36783,1130.943853,,,,,,,C
DDH-0027,30,35,702.756022,12208.69078,1128.822583,702.752872,12207.36783,1130.943853,702.7597223,12210.01273,1126.700687,,,,,,,C
DDH-0027,35,40,702.763973,12211.33367,1124.578164,702.7597223,12210.01273,1126.700687,702.768774,12212.6536,1122.455016,,,,,,,C
DDH-0027,40,45,702.7741253,12213.97252,1120.331244,702.768774,12212.6536,1122.455016,702.780027,12215.29044,1118.206846,,,,,,,C
DDH-0027,45,50,702.7864791,12216.60735,1116.081825,702.780027,12215.29044,1118.206846,702.7934815,12217.92325,1113.956181,,,,,,,C
DDH-0027,50,55,702.8010342,12219.23813,1111.829914,702.7934815,12217.92325,1113.956181,702.8091373,12220.55201,1109.703026,,,,,,,C
DDH-0027,55,60,702.8177907,12221.86488,1107.575516,702.8091373,12220.55201,1109.703026,702.8269945,12223.17674,1105.447385,,,,,,,C
DDH-0027,60,65,702.8367485,12224.48759,1103.318633,702.8269945,12223.17674,1105.447385,702.8470529,12225.79743,1101.189262,,,,,,,C
DDH-0027,65,70,702.8579077,12227.10625,1099.059272,702.8470529,12225.79743,1101.189262,702.8693127,12228.41407,1096.928664,,,,,,,C
DDH-0027,70,75,702.8812681,12229.72087,1094.797437,702.8693127,12228.41407,1096.928664,702.8937738,12231.02666,1092.665593,,,,,,,C
DDH-0027,75,80,702.9068298,12232.33143,1090.533133,702.8937738,12231.02666,1092.665593,702.9204361,12233.6352,1088.400056,,,,,,,C
DDH-0027,80,85,702.9346052,12234.93799,1086.266391,702.9204361,12233.6352,1088.400056,702.9497503,12236.24131,1084.133056,,,,,,,C
DDH-0027,85,90,702.9660715,12237.54589,1082.000496,702.9497503,12236.24131,1084.133056,702.9835689,12238.85172,1079.868712,4.284004667,3.308623333,212.6284267,629.2454,1.548153333,4.148206667,OR1
DDH-0027,90,95,703.0022425,12240.1588,1077.737706,702.9835689,12238.85172,1079.868712,703.0220923,12241.46714,1075.607479,2.029112,1.83905,131.99845,779.7013,3.21512,3.62586,B
DDH-0027,95,100,703.0431182,12242.77672,1073.478031,703.0220923,12241.46714,1075.607479,703.0653202,12244.08756,1071.349365,,,,,,,B
DDH-0027,100,105,703.0886984,12245.39964,1069.221481,703.0653202,12244.08756,1071.349365,703.1132526,12246.71297,1067.094381,,,,,,,B
DDH-0027,105,110,703.138983,12248.02755,1064.968065,703.1132526,12246.71297,1067.094381,703.1658894,12249.34338,1062.842536,,,,,,,B
DDH-0027,110,115,703.1939719,12250.66045,1060.717793,703.1658894,12249.34338,1062.842536,703.2232305,12251.97877,1058.593839,,,,,,,B
DDH-0027,115,120,703.2536651,12253.29833,1056.470675,703.2232305,12251.97877,1058.593839,703.2852757,12254.61914,1054.348302,1.928564314,1.873027451,90.02068235,592.8248235,1.171745098,3.674176471,B
DDH-0027,120,125,703.3180623,12255.94119,1052.22672,703.2852757,12254.61914,1054.348302,703.3520248,12257.26448,1050.105932,1.28499682,0.15051,8.898506,166.89888,0.123356,2.919082,B
DDH-0027,125,130,703.3871634,12258.58902,1047.985938,703.3520248,12257.26448,1050.105932,703.4234779,12259.91479,1045.86674,4.3133676,2.048816,133.388974,1188.33818,1.620124,4.408476,OR1
DDH-0027,130,135,703.4609683,12261.24181,1043.748339,703.4234779,12259.91479,1045.86674,703.4996346,12262.57006,1041.630736,7.549654,3.343902,180.386406,1733.92812,2.668438,4.57064,OR1
DDH-0027,135,140,703.5394767,12263.89956,1039.513932,703.4996346,12262.57006,1041.630736,703.5804948,12265.23029,1037.397929,2.1512258,1.340414,92.879876,719.5022107,8.493253247,3.879244,OR1
DDH-0027,140,145,703.6226886,12266.56226,1035.282727,703.5804948,12265.23029,1037.397929,703.6660583,12267.89546,1033.168329,0.8376842,3.760472,98.895634,717.18524,2.96917,3.800243852,OR2
DDH-0027,145,150,703.7106037,12269.2299,1031.054734,703.6660583,12267.89546,1033.168329,703.7563249,12270.56558,1028.941945,0.1549448,0.440906,9.668882,463.22162,2.235702948,3.610778947,A
DDH-0027,150,155,703.8032219,12271.90249,1026.829962,703.7563249,12270.56558,1028.941945,703.8512945,12273.24063,1024.718787,0.0063012,0,0,13.6394,0.010515,2.88242,A
DDH-0027,155,160,703.9005428,12274.58001,1022.60842,703.8512945,12273.24063,1024.718787,703.9509668,12275.92062,1020.498864,0,0,0,19.27,0.009,2.896948,A
DDH-0027,160,165,704.0025663,12277.26246,1018.390119,703.9509668,12275.92062,1020.498864,704.0553415,12278.60553,1016.282187,0.766565534,0.07468539326,1.387824,44.3812,0.05382261641,3.652414634,OR5
DDH-0027,165,170,704.1092922,12279.94983,1014.175068,704.0553415,12278.60553,1016.282187,704.1644185,12281.29535,1012.068765,1.399498,0.021698,1.929414,38.49898,0.070356,3.874416,OR5
DDH-0027,170,175,704.2201325,12282.6415,1009.962869,704.1644185,12281.29535,1012.068765,704.2758465,12283.98764,1007.856973,0.22536,0,0,38.512,0.0368,4.4644,
DDH-0027,175,180,704.3315605,12285.33378,1005.751077,704.2758465,12283.98764,1007.856973,704.3872745,12286.67992,1003.645181,0.137332,0,0,38.54697674,0.03594,4.281511628,
DDH-0027,180,181.26,704.4013144,12287.01915,1003.114495,704.3872745,12286.67992,1003.645181,704.4153544,12287.35838,1002.58381,0.0157,0,0,,0.077,4.037,
DDH-0028,0,5,622.8301983,12211.9249,1202.509143,622.891,12209.451,1202.154,622.7686961,12214.39956,1202.858835,,,,,,,B
DDH-0028,5,10,622.7064939,12216.87496,1203.203074,622.7686961,12214.39956,1202.858835,622.6435918,12219.3511,1203.541859,,,,,,,B
DDH-0028,10,15,622.5799902,12221.82796,1203.875187,622.6435918,12219.3511,1203.541859,622.5156894,12224.30553,1204.203058,,,,,,,B
DDH-0028,15,20,622.4506897,12226.7838,1204.525469,622.5156894,12224.30553,1204.203058,622.3849915,12229.26276,1204.842419,,,,,,,B
DDH-0028,20,25,622.3185951,12231.74239,1205.153907,622.3849915,12229.26276,1204.842419,622.2515007,12234.22268,1205.459931,,,,,,,B
DDH-0028,25,30,622.1837088,12236.70362,1205.760489,622.2515007,12234.22268,1205.459931,622.1152196,12239.1852,1206.05558,,,,,,,B
DDH-0028,30,35,622.0460335,12241.6674,1206.345202,622.1152196,12239.1852,1206.05558,621.9761508,12244.15022,1206.629355,,,,,,,B
DDH-0028,35,40,621.905572,12246.63363,1206.908036,621.9761508,12244.15022,1206.629355,621.8342972,12249.11764,1207.181244,,,,,,,D
DDH-0028,40,45,621.7623269,12251.60222,1207.448979,621.8342972,12249.11764,1207.181244,621.6896615,12254.08736,1207.711238,1.0149,,34.025,211.7,0.452,3.973,B
DDH-0028,45,50,621.6163013,12256.57305,1207.96802,621.6896615,12254.08736,1207.711238,621.5422466,12259.05929,1208.219324,,,,,,,M
DDH-0028,50,55,621.4674978,12261.54605,1208.465149,621.5422466,12259.05929,1208.219324,621.3920553,12264.03333,1208.705494,,,,,,,M
DDH-0028,55,60,621.3159195,12266.5211,1208.940357,621.3920553,12264.03333,1208.705494,621.2390907,12269.00937,1209.169738,,,,,,,M
DDH-0028,60,65,621.1615693,12271.49812,1209.393635,621.2390907,12269.00937,1209.169738,621.0833556,12273.98733,1209.612046,,,,,,,A
DDH-0028,65,70,621.0044502,12276.477,1209.824972,621.0833556,12273.98733,1209.612046,620.9248534,12278.9671,1210.03241,5.8178,,167.493,1676.62,4.688,4.541,A
DDH-0028,70,75,620.8445654,12281.45764,1210.234361,620.9248534,12278.9671,1210.03241,620.7635869,12283.94859,1210.430822,6.2485,,143.095,1283.018,3.0292,4.3488,OR3
DDH-0028,75,80,620.6819181,12286.43995,1210.621793,620.7635869,12283.94859,1210.430822,620.5995594,12288.9317,1210.807273,9.09714,,72.1966,150.214,1.046,4.2116,OR3
DDH-0028,80,85,620.5165113,12291.42382,1210.987262,620.5995594,12288.9317,1210.807273,620.4327742,12293.91632,1211.161757,1.198183784,,14.43104,53.71393939,1.74712,3.5708,OR4
DDH-0028,85,90,620.3483485,12296.40917,1211.330759,620.4327742,12293.91632,1211.161757,620.2632345,12298.90237,1211.494266,0.8340692308,,5.025230769,175.1317391,0.2473076923,3.684846154,L
DDH-0028,90,95,620.1774328,12301.39589,1211.652278,620.2632345,12298.90237,1211.494266,620.0909437,12303.88973,1211.804794,1.700204348,,185.1390217,3482.151087,5.380956522,3.432326087,OR2
DDH-0028,95,100,620.0037677,12306.38388,1211.951813,620.0909437,12303.88973,1211.804794,619.9159051,12308.87833,1212.093334,0.0313,,45.60486486,1145.224865,4.363243243,3.072054054,A
DDH-0028,100,105,619.8273565,12311.37305,1212.229357,619.9159051,12308.87833,1212.093334,619.7381223,12313.86805,1212.359882,0.161408,,0,297.9272,1.20116,3.30496,A
