x,y,z,Au:shell,Cu:shell
20093.7926,18490.8195,258.7000,0,0
20089.5088,18531.8275,258.7000,0,0
20092.9290,18522.4305,258.7000,0,0
20096.3492,18513.0336,258.7000,0,0
20099.7694,18503.6367,258.7000,0,0
20103.1896,18494.2397,258.7000,0,0
20098.9057,18535.2477,258.7000,0,0
20102.3259,18525.8507,258.7000,0,0
20105.7461,18516.4538,258.7000,0,0
20108.3026,18538.6679,258.7000,0,0
20111.7228,18529.2709,258.7000,0,0
20095.4855,18544.6446,268.7000,0,0
20098.9057,18535.2477,268.7000,0,0
20108.3026,18538.6679,268.7000,0,0
20111.7228,18529.2709,268.7000,0,0
20121.1197,18532.6911,268.7000,0,0
20108.3026,18538.6679,278.7000,0,0
20121.1197,18532.6911,278.7000,0,0
19847.6762,18699.2103,248.7000,0,0
19853.6529,18712.0274,248.7000,0,0
19850.2327,18721.4243,258.7000,0,0
19854.5166,18680.4164,268.7000,0,0
19854.5166,18680.4164,278.7000,0,0
19844.2560,18708.6072,288.7000,0,0
19847.6762,18699.2103,288.7000,0,0
19851.0964,18689.8133,288.7000,0,0
19850.2327,18721.4243,288.7000,0,0
19859.6296,18724.8445,288.7000,0,0
19857.0731,18702.6305,298.7000,0,0
19863.0498,18715.4476,298.7000,0,0
20112.5865,18497.6599,248.7000,0,0
20124.5399,18523.2942,248.7000,0,0
20121.1197,18532.6911,258.7000,0,0
20130.5167,18536.1113,268.7000,0,0
19796.4077,18723.1172,248.7000,0,0
19792.9875,18732.5141,258.7000,0,0
19792.9875,18732.5141,268.7000,0,0
19792.9875,18732.5141,278.7000,0,0
19802.3844,18735.9343,288.7000,0,0
19805.8046,18726.5374,298.7000,0,0
19815.2015,18729.9576,298.7000,0,0
20108.3026,18538.6679,288.7000,0,0
20121.1197,18532.6911,288.7000,0,0
19863.9135,18683.8366,248.7000,0,0
19854.5166,18680.4164,258.7000,0,0
19867.3337,18674.4397,258.7000,0,0
19867.3337,18674.4397,268.7000,0,0
19895.5245,18684.7003,268.7000,0,0
19867.3337,18674.4397,278.7000,0,0
19895.5245,18684.7003,278.7000,0,0
19876.7306,18677.8599,288.7000,0,0
19886.1276,18681.2801,288.7000,0,0
19851.0964,18689.8133,248.7000,0,0
19854.5166,18680.4164,248.7000,0,0
19867.3337,18674.4397,248.7000,0,0
19876.7306,18677.8599,248.7000,0,0
19886.1276,18681.2801,248.7000,0,0
19857.9368,18671.0195,258.7000,0,0
19895.5245,18684.7003,258.7000,0,0
19841.6995,18686.3931,268.7000,0,0
19845.1197,18676.9962,268.7000,0,0
19857.9368,18671.0195,268.7000,0,0
19857.9368,18671.0195,278.7000,0,0
19854.5166,18680.4164,288.7000,0,0
19867.3337,18674.4397,288.7000,0,0
19860.4933,18693.2335,298.7000,0,0
19863.9135,18683.8366,298.7000,0,0
19873.3104,18687.2568,298.7000,0,0
19880.1508,18668.4630,258.7000,0,0
19870.7539,18665.0428,268.7000,0,0
19880.1508,18668.4630,268.7000,0,0
19889.5478,18671.8832,268.7000,0,0
19870.7539,18665.0428,278.7000,0,0
19880.1508,18668.4630,278.7000,0,0
19889.5478,18671.8832,278.7000,0,0
19838.2793,18695.7901,248.7000,0,0
19841.6995,18686.3931,248.7000,0,0
19844.2560,18708.6072,248.7000,0,0
19841.6995,18686.3931,258.7000,0,0
19845.1197,18676.9962,258.7000,0,0
19832.3025,18682.9729,268.7000,0,0
19832.3025,18682.9729,278.7000,0,0
19841.6995,18686.3931,278.7000,0,0
19845.1197,18676.9962,278.7000,0,0
19838.2793,18695.7901,288.7000,0,0
19841.6995,18686.3931,288.7000,0,0
19847.6762,18699.2103,298.7000,0,0
19853.6529,18712.0274,298.7000,0,0
20121.1197,18532.6911,248.7000,0,0
20130.5167,18536.1113,258.7000,0,0
20117.6995,18542.0881,268.7000,0,0
20117.6995,18542.0881,278.7000,0,0
20130.5167,18536.1113,278.7000,0,0
19892.1043,18694.0972,248.7000,0,0
19895.5245,18684.7003,288.7000,0,0
19882.7074,18690.6770,298.7000,0,0
19901.5012,18697.5174,258.7000,0,0
19904.9214,18688.1205,268.7000,0,0
19901.5012,18697.5174,278.7000,0,0
19898.0810,18706.9143,288.7000,0,0
19789.5673,18741.9110,258.7000,0,0
19798.9642,18745.3312,258.7000,0,0
19808.3611,18748.7514,258.7000,0,0
19789.5673,18741.9110,268.7000,0,0
19798.9642,18745.3312,268.7000,0,0
19808.3611,18748.7514,268.7000,0,0
19817.7581,18752.1716,268.7000,0,0
19789.5673,18741.9110,278.7000,0,0
19798.9642,18745.3312,278.7000,0,0
19808.3611,18748.7514,278.7000,0,0
19817.7581,18752.1716,278.7000,0,0
19798.9642,18745.3312,288.7000,0,0
19808.3611,18748.7514,288.7000,0,0
19792.9875,18732.5141,248.7000,0,0
19802.3844,18735.9343,248.7000,0,0
19811.7813,18739.3545,248.7000,0,0
19792.9875,18732.5141,288.7000,0,0
19821.1783,18742.7747,288.7000,0,0
19828.8823,18692.3699,248.7000,0,0
19840.8358,18718.0041,248.7000,0,0
19846.8125,18730.8212,268.7000,0,0
19825.4621,18701.7668,298.7000,0,0
19831.4389,18714.5839,298.7000,0,0
19926.3063,18600.1279,248.7000,0,0
19916.9094,18596.7077,258.7000,0,0
19922.8861,18609.5249,258.7000,0,0
19926.3063,18600.1279,258.7000,0,0
19916.9094,18596.7077,268.7000,0,0
19922.8861,18609.5249,268.7000,0,0
19926.3063,18600.1279,268.7000,0,0
19916.9094,18596.7077,278.7000,0,0
19922.8861,18609.5249,278.7000,0,0
19926.3063,18600.1279,278.7000,0,0
19926.3063,18600.1279,288.7000,0,0
19935.7032,18603.5482,248.7000,0,0
19945.1002,18606.9684,248.7000,0,0
19932.2830,18612.9451,258.7000,0,0
19935.7032,18603.5482,258.7000,0,0
19941.6800,18616.3653,258.7000,0,0
19945.1002,18606.9684,258.7000,0,0
19954.4971,18610.3886,258.7000,0,0
19932.2830,18612.9451,268.7000,0,0
19935.7032,18603.5482,268.7000,0,0
19941.6800,18616.3653,268.7000,0,0
19945.1002,18606.9684,268.7000,0,0
19954.4971,18610.3886,268.7000,0,0
19932.2830,18612.9451,278.7000,0,0
19935.7032,18603.5482,278.7000,0,0
19941.6800,18616.3653,278.7000,0,0
19945.1002,18606.9684,278.7000,0,0
19954.4971,18610.3886,278.7000,0,0
19932.2830,18612.9451,288.7000,0,0
19935.7032,18603.5482,288.7000,0,0
19945.1002,18606.9684,288.7000,0,0
19954.4971,18610.3886,288.7000,0,0
19920.3296,18587.3108,248.7000,0,0
19929.7265,18590.7310,248.7000,0,0
19933.1467,18581.3341,248.7000,0,0
19936.5669,18571.9372,248.7000,0,0
19920.3296,18587.3108,258.7000,0,0
19923.7498,18577.9139,258.7000,0,0
19927.1700,18568.5170,258.7000,0,0
19929.7265,18590.7310,258.7000,0,0
19933.1467,18581.3341,258.7000,0,0
19936.5669,18571.9372,258.7000,0,0
19920.3296,18587.3108,268.7000,0,0
19923.7498,18577.9139,268.7000,0,0
19927.1700,18568.5170,268.7000,0,0
19929.7265,18590.7310,268.7000,0,0
19933.1467,18581.3341,268.7000,0,0
19936.5669,18571.9372,268.7000,0,0
19939.9871,18562.5402,268.7000,0,0
19920.3296,18587.3108,278.7000,0,0
19923.7498,18577.9139,278.7000,0,0
19927.1700,18568.5170,278.7000,0,0
19929.7265,18590.7310,278.7000,0,0
19933.1467,18581.3341,278.7000,0,0
19936.5669,18571.9372,278.7000,0,0
19920.3296,18587.3108,288.7000,0,0
19923.7498,18577.9139,288.7000,0,0
19929.7265,18590.7310,288.7000,0,0
19933.1467,18581.3341,288.7000,0,1
19936.5669,18571.9372,288.7000,0,1
19939.1234,18594.1512,248.7000,0,0
19942.5436,18584.7543,248.7000,0,0
19945.9638,18575.3574,248.7000,0,0
19948.5204,18597.5714,248.7000,0,0
19951.9406,18588.1745,248.7000,0,0
19955.3608,18578.7776,248.7000,0,0
19957.9173,18600.9916,248.7000,0,0
19961.3375,18591.5947,248.7000,0,0
19939.1234,18594.1512,258.7000,0,0
19942.5436,18584.7543,258.7000,0,0
19945.9638,18575.3574,258.7000,0,0
19949.3840,18565.9604,258.7000,0,0
19948.5204,18597.5714,258.7000,0,0
19951.9406,18588.1745,258.7000,0,0
19955.3608,18578.7776,258.7000,0,0
19957.9173,18600.9916,258.7000,0,0
19961.3375,18591.5947,258.7000,0,0
19964.7577,18582.1978,258.7000,0,0
19939.1234,18594.1512,268.7000,0,0
19942.5436,18584.7543,268.7000,0,0
19945.9638,18575.3574,268.7000,0,0
19949.3840,18565.9604,268.7000,0,0
19948.5204,18597.5714,268.7000,0,0
19951.9406,18588.1745,268.7000,0,0
19955.3608,18578.7776,268.7000,0,0
19958.7810,18569.3806,268.7000,0,0
19957.9173,18600.9916,268.7000,0,0
19961.3375,18591.5947,268.7000,0,0
19964.7577,18582.1978,268.7000,0,0
19967.3142,18604.4118,268.7000,0,0
19939.1234,18594.1512,278.7000,0,0
19942.5436,18584.7543,278.7000,0,0
19945.9638,18575.3574,278.7000,0,0
19949.3840,18565.9604,278.7000,0,0
19948.5204,18597.5714,278.7000,0,0
19951.9406,18588.1745,278.7000,0,0
19955.3608,18578.7776,278.7000,0,0
19958.7810,18569.3806,278.7000,0,0
19957.9173,18600.9916,278.7000,0,0
19961.3375,18591.5947,278.7000,0,0
19964.7577,18582.1978,278.7000,0,0
19939.1234,18594.1512,288.7000,0,0
19942.5436,18584.7543,288.7000,0,1
19945.9638,18575.3574,288.7000,0,1
19948.5204,18597.5714,288.7000,0,0
19951.9406,18588.1745,288.7000,0,0
19955.3608,18578.7776,288.7000,0,1
19957.9173,18600.9916,288.7000,0,0
19961.3375,18591.5947,288.7000,0,0
19939.1234,18594.1512,298.7000,0,0
19942.5436,18584.7543,298.7000,0,1
19888.7186,18586.4471,248.7000,0,0
19898.1155,18589.8673,248.7000,0,0
19907.5125,18593.2875,248.7000,0,0
19879.3217,18583.0269,258.7000,0,0
19888.7186,18586.4471,258.7000,0,0
19894.6953,18599.2643,258.7000,0,0
19898.1155,18589.8673,258.7000,0,0
19907.5125,18593.2875,258.7000,0,0
19879.3217,18583.0269,268.7000,0,0
19885.2984,18595.8441,268.7000,0,0
19888.7186,18586.4471,268.7000,0,0
19894.6953,18599.2643,268.7000,0,0
19898.1155,18589.8673,268.7000,0,0
19904.0923,18602.6845,268.7000,0,0
19907.5125,18593.2875,268.7000,0,0
19879.3217,18583.0269,278.7000,0,0
19885.2984,18595.8441,278.7000,0,0
19888.7186,18586.4471,278.7000,0,0
19894.6953,18599.2643,278.7000,0,0
19898.1155,18589.8673,278.7000,0,0
19907.5125,18593.2875,278.7000,0,0
19888.7186,18586.4471,288.7000,0,0
19898.1155,18589.8673,288.7000,0,0
19907.5125,18593.2875,288.7000,0,0
19882.7419,18573.6300,248.7000,0,0
19886.1621,18564.2331,248.7000,0,0
19892.1388,18577.0502,248.7000,0,0
19895.5590,18567.6533,248.7000,0,0
19898.9792,18558.2564,248.7000,0,0
19901.5357,18580.4704,248.7000,0,0
19904.9559,18571.0735,248.7000,0,0
19908.3761,18561.6766,248.7000,0,0
19910.9327,18583.8906,248.7000,0,0
19914.3529,18574.4937,248.7000,0,0
19917.7731,18565.0968,248.7000,0,0
19882.7419,18573.6300,258.7000,0,0
19886.1621,18564.2331,258.7000,0,0
19889.5823,18554.8362,258.7000,0,0
19892.1388,18577.0502,258.7000,0,0
19895.5590,18567.6533,258.7000,0,0
19898.9792,18558.2564,258.7000,0,0
19902.3994,18548.8594,258.7000,0,0
19901.5357,18580.4704,258.7000,0,0
19904.9559,18571.0735,258.7000,0,0
19908.3761,18561.6766,258.7000,0,0
19911.7963,18552.2796,258.7000,0,0
19910.9327,18583.8906,258.7000,0,0
19914.3529,18574.4937,258.7000,0,0
19917.7731,18565.0968,258.7000,0,0
19921.1933,18555.6998,258.7000,0,0
19873.3450,18570.2098,268.7000,0,0
19876.7652,18560.8129,268.7000,0,0
19882.7419,18573.6300,268.7000,0,0
19886.1621,18564.2331,268.7000,0,0
19889.5823,18554.8362,268.7000,0,0
19893.0025,18545.4392,268.7000,0,0
19892.1388,18577.0502,268.7000,0,0
19895.5590,18567.6533,268.7000,0,0
19898.9792,18558.2564,268.7000,0,0
19902.3994,18548.8594,268.7000,0,0
19901.5357,18580.4704,268.7000,0,0
19904.9559,18571.0735,268.7000,0,0
19908.3761,18561.6766,268.7000,0,0
19911.7963,18552.2796,268.7000,0,0
19910.9327,18583.8906,268.7000,0,0
19914.3529,18574.4937,268.7000,0,0
19917.7731,18565.0968,268.7000,0,0
19921.1933,18555.6998,268.7000,0,0
19876.7652,18560.8129,278.7000,0,0
19882.7419,18573.6300,278.7000,0,0
19886.1621,18564.2331,278.7000,0,0
19889.5823,18554.8362,278.7000,0,0
19892.1388,18577.0502,278.7000,0,0
19895.5590,18567.6533,278.7000,0,0
19898.9792,18558.2564,278.7000,0,0
19902.3994,18548.8594,278.7000,0,0
19901.5357,18580.4704,278.7000,0,0
19904.9559,18571.0735,278.7000,0,0
19908.3761,18561.6766,278.7000,0,0
19911.7963,18552.2796,278.7000,0,0
19910.9327,18583.8906,278.7000,0,0
19914.3529,18574.4937,278.7000,0,0
19917.7731,18565.0968,278.7000,0,0
19921.1933,18555.6998,278.7000,0,0
19882.7419,18573.6300,288.7000,0,0
19886.1621,18564.2331,288.7000,0,0
19889.5823,18554.8362,288.7000,0,0
19892.1388,18577.0502,288.7000,0,0
19895.5590,18567.6533,288.7000,0,0
19898.9792,18558.2564,288.7000,0,0
19901.5357,18580.4704,288.7000,0,0
19904.9559,18571.0735,288.7000,0,0
19908.3761,18561.6766,288.7000,0,0
19911.7963,18552.2796,288.7000,0,0
19910.9327,18583.8906,288.7000,0,0
19914.3529,18574.4937,288.7000,0,0
19917.7731,18565.0968,288.7000,0,0
19895.5590,18567.6533,298.7000,0,0
19901.5357,18580.4704,298.7000,0,0
19904.9559,18571.0735,298.7000,0,0
19848.5399,18667.5993,268.7000,0,0
19848.5399,18667.5993,278.7000,0,0
19845.1197,18676.9962,288.7000,0,0
19857.9368,18671.0195,288.7000,0,0
19851.0964,18689.8133,298.7000,0,0
19975.0183,18554.0070,248.7000,0,0
19978.4385,18544.6101,248.7000,0,0
19981.8587,18535.2131,248.7000,0,0
19984.4152,18557.4272,248.7000,0,0
19987.8354,18548.0303,248.7000,0,0
19991.2556,18538.6333,248.7000,0,0
19994.6758,18529.2364,248.7000,0,0
19990.3919,18570.2443,248.7000,0,0
19993.8121,18560.8474,248.7000,0,0
19997.2324,18551.4505,248.7000,0,0
20000.6526,18542.0535,248.7000,0,0
20004.0728,18532.6566,248.7000,0,0
20003.2091,18564.2676,248.7000,0,0
20006.6293,18554.8707,248.7000,0,0
20010.0495,18545.4737,248.7000,0,0
19969.0416,18541.1899,258.7000,0,0
19971.5981,18563.4039,258.7000,0,0
19975.0183,18554.0070,258.7000,0,0
19978.4385,18544.6101,258.7000,0,0
19981.8587,18535.2131,258.7000,0,0
19985.2789,18525.8162,258.7000,0,0
19980.9950,18566.8241,258.7000,0,0
19984.4152,18557.4272,258.7000,0,0
19987.8354,18548.0303,258.7000,0,0
19991.2556,18538.6333,258.7000,0,0
19994.6758,18529.2364,258.7000,0,0
19990.3919,18570.2443,258.7000,0,0
19993.8121,18560.8474,258.7000,0,0
19997.2324,18551.4505,258.7000,0,0
20000.6526,18542.0535,258.7000,0,0
20004.0728,18532.6566,258.7000,0,0
19999.7889,18573.6645,258.7000,0,0
20003.2091,18564.2676,258.7000,0,0
20006.6293,18554.8707,258.7000,0,0
20010.0495,18545.4737,258.7000,0,0
20013.4697,18536.0768,258.7000,0,0
20012.6060,18567.6878,258.7000,0,0
20016.0262,18558.2909,258.7000,0,0
20019.4464,18548.8939,258.7000,0,0
19965.6214,18550.5868,268.7000,0,0
19969.0416,18541.1899,268.7000,0,0
19972.4618,18531.7929,268.7000,0,0
19971.5981,18563.4039,268.7000,0,0
19975.0183,18554.0070,268.7000,0,0
19978.4385,18544.6101,268.7000,0,0
19981.8587,18535.2131,268.7000,0,0
19985.2789,18525.8162,268.7000,0,0
19980.9950,18566.8241,268.7000,0,0
19984.4152,18557.4272,268.7000,0,0
19987.8354,18548.0303,268.7000,0,0
19991.2556,18538.6333,268.7000,0,0
19994.6758,18529.2364,268.7000,0,0
19990.3919,18570.2443,268.7000,0,0
19993.8121,18560.8474,268.7000,0,0
19997.2324,18551.4505,268.7000,0,0
20000.6526,18542.0535,268.7000,0,0
20004.0728,18532.6566,268.7000,0,0
19999.7889,18573.6645,268.7000,0,0
20003.2091,18564.2676,268.7000,0,0
20006.6293,18554.8707,268.7000,0,0
20010.0495,18545.4737,268.7000,0,0
20013.4697,18536.0768,268.7000,0,0
20012.6060,18567.6878,268.7000,0,0
20016.0262,18558.2909,268.7000,0,0
20019.4464,18548.8939,268.7000,0,0
19969.0416,18541.1899,278.7000,0,0
19971.5981,18563.4039,278.7000,0,0
19975.0183,18554.0070,278.7000,0,0
19978.4385,18544.6101,278.7000,0,0
19981.8587,18535.2131,278.7000,0,0
19985.2789,18525.8162,278.7000,0,0
19980.9950,18566.8241,278.7000,0,0
19984.4152,18557.4272,278.7000,0,0
19987.8354,18548.0303,278.7000,0,0
19991.2556,18538.6333,278.7000,0,0
19994.6758,18529.2364,278.7000,0,0
19990.3919,18570.2443,278.7000,0,0
19993.8121,18560.8474,278.7000,0,0
19997.2324,18551.4505,278.7000,0,0
20000.6526,18542.0535,278.7000,0,0
19999.7889,18573.6645,278.7000,0,0
20003.2091,18564.2676,278.7000,0,0
20006.6293,18554.8707,278.7000,0,0
20010.0495,18545.4737,278.7000,0,0
20012.6060,18567.6878,278.7000,0,0
20016.0262,18558.2909,278.7000,0,0
19975.0183,18554.0070,288.7000,0,0
19978.4385,18544.6101,288.7000,0,0
19981.8587,18535.2131,288.7000,0,0
19980.9950,18566.8241,288.7000,0,0
19984.4152,18557.4272,288.7000,0,0
19987.8354,18548.0303,288.7000,0,0
19991.2556,18538.6333,288.7000,0,0
19994.6758,18529.2364,288.7000,0,0
19990.3919,18570.2443,288.7000,0,0
19993.8121,18560.8474,288.7000,0,0
19997.2324,18551.4505,288.7000,0,0
20000.6526,18542.0535,288.7000,0,0
20003.2091,18564.2676,288.7000,0,0
20006.6293,18554.8707,288.7000,0,0
20010.0495,18545.4737,288.7000,0,0
20016.0262,18558.2909,288.7000,0,0
19987.8354,18548.0303,298.7000,0,1
19997.2324,18551.4505,298.7000,0,0
19832.3025,18682.9729,248.7000,0,0
19835.7227,18673.5760,248.7000,0,0
19845.1197,18676.9962,248.7000,0,0
19848.5399,18667.5993,248.7000,0,0
19857.9368,18671.0195,248.7000,0,0
19832.3025,18682.9729,258.7000,0,0
19835.7227,18673.5760,258.7000,0,0
19839.1429,18664.1791,258.7000,0,0
19848.5399,18667.5993,258.7000,0,0
19822.9056,18679.5527,268.7000,0,0
19826.3258,18670.1558,268.7000,0,0
19835.7227,18673.5760,268.7000,0,0
19839.1429,18664.1791,268.7000,0,0
19822.9056,18679.5527,278.7000,0,0
19826.3258,18670.1558,278.7000,0,0
19835.7227,18673.5760,278.7000,0,0
19839.1429,18664.1791,278.7000,0,0
19832.3025,18682.9729,288.7000,0,0
19835.7227,18673.5760,288.7000,0,0
19839.1429,18664.1791,288.7000,0,0
19848.5399,18667.5993,288.7000,0,0
19841.6995,18686.3931,298.7000,0,0
19845.1197,18676.9962,298.7000,0,0
19854.5166,18680.4164,298.7000,0,0
19851.9601,18658.2024,258.7000,0,0
19861.3570,18661.6226,258.7000,0,0
19870.7539,18665.0428,258.7000,0,0
19842.5631,18654.7821,268.7000,0,0
19851.9601,18658.2024,268.7000,0,0
19861.3570,18661.6226,268.7000,0,0
19851.9601,18658.2024,278.7000,0,0
19861.3570,18661.6226,278.7000,0,0
19837.4501,18610.3540,248.7000,0,0
19840.8703,18600.9571,248.7000,0,0
19843.4268,18623.1712,248.7000,0,0
19846.8470,18613.7742,248.7000,0,0
19850.2672,18604.3773,248.7000,0,0
19853.6874,18594.9804,248.7000,0,0
19852.8237,18626.5914,248.7000,0,0
19856.2439,18617.1944,248.7000,0,0
19859.6641,18607.7975,248.7000,0,0
19863.0843,18598.4006,248.7000,0,0
19862.2207,18630.0116,248.7000,0,0
19865.6409,18620.6146,248.7000,0,0
19869.0611,18611.2177,248.7000,0,0
19872.4813,18601.8208,248.7000,0,0
19834.0299,18619.7510,258.7000,0,0
19837.4501,18610.3540,258.7000,0,0
19840.8703,18600.9571,258.7000,0,0
19844.2905,18591.5602,258.7000,0,0
19843.4268,18623.1712,258.7000,0,0
19846.8470,18613.7742,258.7000,0,0
19850.2672,18604.3773,258.7000,0,0
19853.6874,18594.9804,258.7000,0,0
19857.1076,18585.5835,258.7000,0,0
19849.4035,18635.9883,258.7000,0,0
19852.8237,18626.5914,258.7000,0,0
19856.2439,18617.1944,258.7000,0,0
19859.6641,18607.7975,258.7000,0,0
19863.0843,18598.4006,258.7000,0,0
19866.5046,18589.0037,258.7000,0,0
19862.2207,18630.0116,258.7000,0,0
19865.6409,18620.6146,258.7000,0,0
19869.0611,18611.2177,258.7000,0,0
19872.4813,18601.8208,258.7000,0,0
19875.9015,18592.4239,258.7000,0,0
19871.6176,18633.4318,258.7000,0,0
19875.0378,18624.0348,258.7000,0,0
19878.4580,18614.6379,258.7000,0,0
19881.8782,18605.2410,258.7000,0,0
19834.0299,18619.7510,268.7000,0,0
19837.4501,18610.3540,268.7000,0,0
19840.8703,18600.9571,268.7000,0,0
19844.2905,18591.5602,268.7000,0,0
19847.7107,18582.1633,268.7000,0,0
19840.0066,18632.5681,268.7000,0,0
19843.4268,18623.1712,268.7000,0,0
19846.8470,18613.7742,268.7000,0,0
19850.2672,18604.3773,268.7000,0,0
19853.6874,18594.9804,268.7000,0,0
19857.1076,18585.5835,268.7000,0,0
19849.4035,18635.9883,268.7000,0,0
19852.8237,18626.5914,268.7000,0,0
19856.2439,18617.1944,268.7000,0,0
19859.6641,18607.7975,268.7000,0,0
19863.0843,18598.4006,268.7000,0,0
19866.5046,18589.0037,268.7000,0,0
19858.8005,18639.4085,268.7000,0,0
19862.2207,18630.0116,268.7000,0,0
19865.6409,18620.6146,268.7000,0,0
19869.0611,18611.2177,268.7000,0,0
19872.4813,18601.8208,268.7000,0,0
19875.9015,18592.4239,268.7000,0,0
19871.6176,18633.4318,268.7000,0,0
19875.0378,18624.0348,268.7000,0,0
19878.4580,18614.6379,268.7000,0,0
19881.8782,18605.2410,268.7000,0,0
19834.0299,18619.7510,278.7000,0,0
19837.4501,18610.3540,278.7000,0,0
19840.8703,18600.9571,278.7000,0,0
19844.2905,18591.5602,278.7000,0,0
19843.4268,18623.1712,278.7000,0,0
19846.8470,18613.7742,278.7000,0,0
19850.2672,18604.3773,278.7000,0,0
19853.6874,18594.9804,278.7000,0,0
19857.1076,18585.5835,278.7000,0,0
19849.4035,18635.9883,278.7000,0,0
19852.8237,18626.5914,278.7000,0,0
19856.2439,18617.1944,278.7000,0,0
19859.6641,18607.7975,278.7000,0,0
19863.0843,18598.4006,278.7000,0,0
19866.5046,18589.0037,278.7000,0,0
19862.2207,18630.0116,278.7000,0,0
19865.6409,18620.6146,278.7000,0,0
19869.0611,18611.2177,278.7000,0,0
19872.4813,18601.8208,278.7000,0,0
19875.9015,18592.4239,278.7000,0,0
19871.6176,18633.4318,278.7000,0,0
19875.0378,18624.0348,278.7000,0,0
19878.4580,18614.6379,278.7000,0,0
19881.8782,18605.2410,278.7000,0,0
19837.4501,18610.3540,288.7000,0,0
19840.8703,18600.9571,288.7000,0,0
19844.2905,18591.5602,288.7000,0,0
19843.4268,18623.1712,288.7000,0,0
19846.8470,18613.7742,288.7000,0,0
19850.2672,18604.3773,288.7000,0,0
19853.6874,18594.9804,288.7000,0,0
19852.8237,18626.5914,288.7000,0,0
19856.2439,18617.1944,288.7000,0,0
19859.6641,18607.7975,288.7000,0,0
19863.0843,18598.4006,288.7000,0,0
19866.5046,18589.0037,288.7000,0,0
19862.2207,18630.0116,288.7000,0,0
19865.6409,18620.6146,288.7000,0,0
19869.0611,18611.2177,288.7000,0,0
19872.4813,18601.8208,288.7000,0,0
19875.0378,18624.0348,288.7000,0,0
19878.4580,18614.6379,288.7000,0,0
19856.2439,18617.1944,298.7000,0,0
19859.6641,18607.7975,298.7000,0,0
19829.7460,18660.7589,248.7000,0,0
19839.1429,18664.1791,248.7000,0,0
19820.3491,18657.3387,258.7000,0,0
19829.7460,18660.7589,258.7000,0,0
19820.3491,18657.3387,268.7000,0,0
19829.7460,18660.7589,268.7000,0,0
19820.3491,18657.3387,278.7000,0,0
19829.7460,18660.7589,278.7000,0,0
19829.7460,18660.7589,288.7000,0,0
19827.1895,18638.5448,248.7000,0,0
19833.1662,18651.3619,248.7000,0,0
19836.5864,18641.9650,248.7000,0,0
19840.0066,18632.5681,248.7000,0,0
19842.5631,18654.7821,248.7000,0,0
19845.9833,18645.3852,248.7000,0,0
19849.4035,18635.9883,248.7000,0,0
19851.9601,18658.2024,248.7000,0,0
19855.3803,18648.8054,248.7000,0,0
19858.8005,18639.4085,248.7000,0,0
19861.3570,18661.6226,248.7000,0,0
19864.7772,18652.2256,248.7000,0,0
19823.7693,18647.9417,258.7000,0,0
19827.1895,18638.5448,258.7000,0,0
19830.6097,18629.1479,258.7000,0,0
19833.1662,18651.3619,258.7000,0,0
19836.5864,18641.9650,258.7000,0,0
19840.0066,18632.5681,258.7000,0,0
19842.5631,18654.7821,258.7000,0,0
19845.9833,18645.3852,258.7000,0,0
19855.3803,18648.8054,258.7000,0,0
19858.8005,18639.4085,258.7000,0,0
19864.7772,18652.2256,258.7000,0,0
19868.1974,18642.8287,258.7000,0,0
19823.7693,18647.9417,268.7000,0,0
19827.1895,18638.5448,268.7000,0,0
19830.6097,18629.1479,268.7000,0,0
19833.1662,18651.3619,268.7000,0,0
19836.5864,18641.9650,268.7000,0,0
19845.9833,18645.3852,268.7000,0,0
19855.3803,18648.8054,268.7000,0,0
